date,equity
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-02,100000000.00
2009-01-16,100015540.06
2009-01-16,100015540.06
2009-01-31,99273180.13
2009-01-31,98954176.58
2009-01-31,98223613.94
2009-01-31,97765191.44
2009-01-31,98341965.72
2009-01-31,99555454.31
2009-01-31,99395698.11
2009-01-31,99864466.84
2009-01-31,99929759.85
2009-01-31,101069340.43
2009-01-31,101285974.11
2009-01-31,101402828.14
2009-01-31,101929491.00
2009-01-31,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-06,101168521.87
2009-02-20,99599178.12
2009-02-20,98930509.70
2009-02-20,98930509.70
2009-02-20,98930509.70
2009-02-28,97920787.79
2009-02-28,97058609.00
2009-02-28,96624338.34
2009-02-28,96492411.61
2009-02-28,95813958.15
2009-03-06,95354073.57
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-06,95096224.35
2009-03-31,94784248.19
2009-03-31,94379979.36
2009-03-31,93933243.15
2009-04-03,93933243.15
2009-04-03,93933243.15
2009-04-03,93933243.15
2009-06-19,93365747.00
2009-06-19,93365747.00
2009-06-30,92347824.38
2009-07-03,92347824.38
2009-07-10,91853387.32
2009-07-10,91853387.32
2009-07-17,91640497.51
2009-07-17,91640497.51
2009-09-25,92382062.22
2009-09-25,92382062.22
2009-09-30,92576687.44
2009-09-30,93409199.06
2009-09-30,94377276.87
2009-09-30,93880004.70
2009-09-30,93228081.30
2009-10-02,93228081.30
2009-10-02,93228081.30
2009-10-02,93228081.30
2009-10-02,93228081.30
2009-10-02,93228081.30
2009-10-16,92513710.57
2009-10-16,92513710.57
2009-10-23,93581464.37
2009-10-23,93581464.37
2009-10-30,93234161.65
2009-10-30,93234161.65
2009-10-31,95494859.28
2009-10-31,95488773.05
2009-11-06,95488773.05
2009-11-06,95488773.05
2009-11-27,98538755.99
2009-11-27,98538755.99
2009-11-30,105563458.31
2009-11-30,106265471.55
2009-12-04,106265471.55
2009-12-04,106265471.55
2009-12-31,113102847.65
2009-12-31,112730634.98
2010-01-01,112730634.98
2010-01-01,112730634.98
2010-01-15,111985689.81
2010-01-15,111985689.81
2010-01-22,111557192.08
2010-01-22,111557192.08
2010-01-29,112213828.30
2010-01-29,112213828.30
2010-01-31,113019173.09
2010-01-31,112271585.88
2010-01-31,111123343.27
2010-01-31,110701644.98
2010-01-31,110520204.91
2010-01-31,110388608.74
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-05,110273227.20
2010-02-12,109835448.17
2010-02-12,109835448.17
2010-02-19,110860263.96
2010-02-19,113443089.30
2010-02-19,113443089.30
2010-02-19,113443089.30
2010-02-26,113089292.38
2010-02-26,113089292.38
2010-02-28,112736710.14
2010-02-28,112610833.23
2010-03-05,120115660.06
2010-03-05,120115660.06
2010-03-05,120115660.06
2010-03-05,120115660.06
2010-03-12,120170239.26
2010-03-12,120170239.26
2010-03-31,118993101.12
2010-04-02,118993101.12
2010-04-23,117388975.47
2010-04-23,119081087.17
2010-04-23,119081087.17
2010-04-23,119081087.17
2010-04-30,118935224.01
2010-04-30,118935224.01
2010-05-07,119890678.81
2010-05-07,120101245.95
2010-05-07,119735007.90
2010-05-07,119735007.90
2010-05-07,119735007.90
2010-05-07,119735007.90
2010-05-14,119364563.92
2010-05-14,118996919.90
2010-05-14,118996919.90
2010-05-14,118996919.90
2010-05-21,118382843.07
2010-05-21,118209060.64
2010-05-21,117751848.72
2010-05-21,117751848.72
2010-05-21,117751848.72
2010-05-21,117751848.72
2010-05-28,117241402.98
2010-05-28,117241402.98
2010-05-31,116969407.73
2010-05-31,116556037.86
2010-05-31,116347649.32
2010-06-04,116347649.32
2010-06-04,116347649.32
2010-06-04,116347649.32
2010-06-18,115717532.50
2010-06-18,115717532.50
2010-06-25,115331447.90
2010-06-25,115331447.90
2010-06-30,114782724.57
2010-06-30,114233080.02
2010-07-02,113818053.97
2010-07-02,113818053.97
2010-07-02,113818053.97
2010-07-02,113818053.97
2010-07-16,113564944.89
2010-07-16,113564944.89
2010-08-13,113133783.33
2010-08-13,113133783.33
2010-08-20,113002178.83
2010-08-20,113002178.83
2010-08-27,113052401.05
2010-08-27,113052401.05
2010-09-30,112263792.36
2010-10-01,112263792.36
2010-10-29,111491141.60
2010-10-29,111491141.60
2010-10-31,117424958.63
2010-11-05,117424958.63
2010-11-12,117119406.13
2010-11-12,117119406.13
2010-11-26,122505531.88
2010-11-26,122505531.88
2010-11-30,122333990.59
2010-12-03,122333990.59
2010-12-10,122051599.12
2010-12-10,122051599.12
2010-12-31,121643973.63
2010-12-31,121643973.63
2011-01-21,121069856.43
2011-01-21,121069856.43
2011-01-31,126861131.87
2011-01-31,127246596.06
2011-02-04,127246596.06
2011-02-04,127246596.06
2011-02-11,126235265.67
2011-02-11,126235265.67
2011-02-18,127120089.65
2011-02-18,128667726.90
2011-02-18,128667726.90
2011-02-18,128667726.90
2011-02-25,128798798.81
2011-02-25,126570069.78
2011-02-25,126570069.78
2011-02-25,126570069.78
2011-02-28,127709360.92
2011-02-28,128972591.04
2011-02-28,128025001.35
2011-02-28,126872304.80
2011-02-28,126500438.16
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-04,125732371.54
2011-03-11,125258990.26
2011-03-11,125258990.26
2011-03-18,124938319.98
2011-03-18,125007619.61
2011-03-18,125007619.61
2011-03-18,125007619.61
2011-03-31,126921447.20
2011-04-01,126921447.20
2011-05-13,127706862.25
2011-05-13,127706862.25
2011-05-20,127731125.98
2011-05-20,127570573.94
2011-05-20,127794292.40
2011-05-20,127794292.40
2011-05-20,127794292.40
2011-05-20,127794292.40
2011-05-27,127552074.03
2011-05-27,127552074.03
2011-05-31,130201721.30
2011-05-31,127944909.70
2011-05-31,125949369.58
2011-05-31,125280481.24
2011-06-03,124720609.36
2011-06-03,124720609.36
2011-06-03,124720609.36
2011-06-03,124720609.36
2011-06-03,124720609.36
2011-06-03,124720609.36
2011-06-10,124227769.95
2011-06-10,124068287.55
2011-06-10,127680353.26
2011-06-10,127680353.26
2011-06-10,127680353.26
2011-06-10,127680353.26
2011-06-17,128071398.71
2011-06-17,126861068.04
2011-06-17,126861068.04
2011-06-17,126861068.04
2011-06-24,127279648.13
2011-06-24,127279648.13
2011-06-30,129157534.44
2011-06-30,129335638.24
2011-06-30,128339531.56
2011-07-01,130923871.04
2011-07-01,130923871.04
2011-07-01,130923871.04
2011-07-01,130923871.04
2011-07-01,130923871.04
2011-07-08,130619368.62
2011-07-08,130619368.62
2011-07-15,130356381.16
2011-07-15,129993229.93
2011-07-15,129993229.93
2011-07-15,129993229.93
2011-07-22,129656942.96
2011-07-22,129242021.46
2011-07-22,129242021.46
2011-07-22,129242021.46
2011-08-05,129104195.41
2011-08-05,128254675.18
2011-08-05,128254675.18
2011-08-05,128254675.18
2011-08-12,127104780.20
2011-08-12,126831323.89
2011-08-12,125996566.62
2011-08-12,124973432.97
2011-08-12,124973432.97
2011-08-12,124973432.97
2011-08-12,124973432.97
2011-08-12,124973432.97
2011-08-19,137807738.62
2011-08-19,136946092.36
2011-08-19,136946092.36
2011-08-19,136946092.36
2011-08-26,135512883.77
2011-08-26,134728721.32
2011-08-26,134728721.32
2011-08-26,134728721.32
2011-08-31,134714239.92
2011-08-31,134114623.58
2011-09-02,134114623.58
2011-09-02,134114623.58
2011-09-09,133389551.39
2011-09-09,132781804.86
2011-09-09,132781804.86
2011-09-09,132781804.86
2011-09-23,132354799.70
2011-09-23,130901854.56
2011-09-23,130312817.65
2011-09-23,129948287.39
2011-09-23,129948287.39
2011-09-23,129948287.39
2011-09-23,129948287.39
2011-09-23,129948287.39
2011-09-30,134231479.01
2011-09-30,133004179.14
2011-09-30,131870127.07
2011-09-30,130784554.24
2011-09-30,129560685.71
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-09-30,128250444.17
2011-10-07,126571920.32
2011-10-07,126571920.32
2011-10-21,126385924.08
2011-10-21,125307611.66
2011-10-21,125307611.66
2011-10-21,125307611.66
2011-10-31,124890676.43
2011-11-04,124890676.43
2011-11-18,124850516.89
2011-11-18,124850516.89
2011-11-25,124057574.49
2011-11-25,122959423.52
2011-11-25,122959423.52
2011-11-25,122959423.52
2011-11-30,123184810.64
2011-11-30,122663061.98
2011-11-30,121843510.33
2011-11-30,120664578.56
2011-11-30,120527232.67
2011-11-30,120271625.05
2011-12-02,120271625.05
2011-12-02,120271625.05
2011-12-02,120271625.05
2011-12-02,120271625.05
2011-12-02,120271625.05
2011-12-02,120271625.05
2011-12-16,120729046.96
2011-12-16,120729046.96
2011-12-23,120403107.83
2011-12-23,120403107.83
2011-12-30,120090405.24
2011-12-30,119571402.31
2011-12-30,119571402.31
2011-12-30,119571402.31
2011-12-31,121338025.71
2011-12-31,121666778.34
2011-12-31,121247173.81
2011-12-31,121018631.11
2011-12-31,120671488.96
2011-12-31,120471590.92
2012-01-06,120471590.92
2012-01-06,120471590.92
2012-01-06,120471590.92
2012-01-06,120471590.92
2012-01-06,120471590.92
2012-01-06,120471590.92
2012-01-20,120511006.10
2012-01-20,120511006.10
2012-01-27,120141897.31
2012-01-27,120141897.31
2012-01-31,120078830.30
2012-01-31,119913339.21
2012-02-03,119913339.21
2012-02-03,119913339.21
2012-02-29,119398472.26
2012-02-29,119375379.06
2012-03-02,119427291.37
2012-03-02,119427291.37
2012-03-02,119427291.37
2012-03-02,119427291.37
2012-03-23,119365693.69
2012-03-23,118815988.32
2012-03-23,118815988.32
2012-03-23,118815988.32
2012-03-31,118681638.65
2012-03-31,118638113.16
2012-03-31,118326657.10
2012-03-31,117870685.61
2012-03-31,117578062.40
2012-04-06,117578062.40
2012-04-06,117578062.40
2012-04-06,117578062.40
2012-04-06,117578062.40
2012-04-06,117578062.40
2012-04-27,116867945.49
2012-04-27,116867945.49
2012-04-30,116108803.06
2012-04-30,115078136.14
2012-04-30,114403595.52
2012-04-30,113209941.57
2012-04-30,112819335.58
2012-05-04,113420654.30
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-04,113321697.99
2012-05-11,113164814.85
2012-05-11,113164814.85
2012-05-18,112926782.21
2012-05-18,112485121.93
2012-05-18,112014259.93
2012-05-18,111429419.60
2012-05-18,111429419.60
2012-05-18,111429419.60
2012-05-18,111429419.60
2012-05-18,111429419.60
2012-05-31,111542595.73
2012-05-31,111597248.51
2012-06-01,111597248.51
2012-06-01,111597248.51
2012-06-30,111293075.34
2012-07-06,111293075.34
2012-07-20,110925729.20
2012-07-20,114946592.66
2012-07-20,113950663.22
2012-07-20,113950663.22
2012-07-20,113950663.22
2012-07-20,113950663.22
2012-07-31,113509541.26
2012-07-31,114938589.94
2012-08-03,114619244.40
2012-08-03,114619244.40
2012-08-03,114619244.40
2012-08-03,114619244.40
2012-08-24,115549123.73
2012-08-24,115549123.73
2012-09-21,115778892.33
2012-09-21,115778892.33
2012-09-28,115645182.90
2012-09-28,115645182.90
2012-09-30,115106769.13
2012-10-05,115142322.55
2012-10-05,115142322.55
2012-10-05,115142322.55
2012-10-12,115497061.53
2012-10-12,115497061.53
2012-10-26,115678960.68
2012-10-26,115678960.68
2012-10-31,118174768.05
2012-10-31,116792414.41
2012-11-02,116792414.41
2012-11-02,116792414.41
2012-11-09,116172054.20
2012-11-09,115488483.29
2012-11-09,115488483.29
2012-11-09,115488483.29
2012-11-16,114546112.13
2012-11-16,113623150.69
2012-11-16,112393171.64
2012-11-16,112393171.64
2012-11-16,112393171.64
2012-11-16,112393171.64
2012-11-23,111851600.35
2012-11-23,111851600.35
2012-11-30,111841718.57
2012-11-30,112621657.36
2012-11-30,112338738.48
2012-11-30,112467265.49
2012-11-30,112467265.49
2012-11-30,112467265.49
2012-11-30,112467265.49
2012-11-30,112467265.49
2012-12-07,112147006.94
2012-12-07,112147006.94
2012-12-14,111662323.94
2012-12-14,111662323.94
2012-12-21,111101307.22
2012-12-21,113716045.73
2012-12-21,113716045.73
2012-12-21,113716045.73
2012-12-28,113272193.89
2012-12-28,113272193.89
2012-12-31,112980282.70
2012-12-31,112971441.93
2013-01-04,112971441.93
2013-01-04,112971441.93
2013-01-11,112836989.96
2013-01-11,112836989.96
2013-01-25,116102225.48
2013-01-25,116102225.48
2013-01-31,115713652.02
2013-02-01,118719072.60
2013-02-01,118719072.60
2013-02-01,118719072.60
2013-03-08,119781252.89
2013-03-08,119781252.89
2013-03-15,118622911.50
2013-03-15,118622911.50
2013-03-31,117568179.75
2013-04-05,117042721.18
2013-04-05,117042721.18
2013-04-05,117042721.18
2013-04-19,116867739.82
2013-04-19,116903008.99
2013-04-19,116903008.99
2013-04-19,116903008.99
2013-05-03,121541533.03
2013-05-03,121541533.03
2013-05-17,124050085.42
2013-05-17,124050085.42
2013-05-31,124018638.46
2013-05-31,124018638.46
2013-06-07,124593132.90
2013-06-07,124943211.94
2013-06-07,125597990.55
2013-06-07,125597990.55
2013-06-07,125597990.55
2013-06-07,125597990.55
2013-06-21,126018815.44
2013-06-21,126330472.42
2013-06-21,126257102.49
2013-06-21,126257102.49
2013-06-21,126257102.49
2013-06-21,126257102.49
2013-06-30,128976924.85
2013-06-30,128776268.23
2013-06-30,128478364.53
2013-07-05,128478364.53
2013-07-05,128478364.53
2013-07-05,128478364.53
2013-07-31,127876225.03
2013-08-02,127876225.03
2013-08-30,126644960.17
2013-08-30,126644960.17
2013-08-31,126043290.51
2013-09-06,126043290.51
2013-09-30,128895548.80
2013-09-30,128891175.65
2013-09-30,128542904.36
2013-10-04,128414951.24
2013-10-04,128414951.24
2013-10-04,128414951.24
2013-10-04,128414951.24
2013-10-04,128414951.24
2013-10-11,131762624.51
2013-10-11,131762624.51
2013-10-18,131770430.01
2013-10-18,131642276.49
2013-10-18,135537819.73
2013-10-18,135614328.12
2013-10-18,134886927.57
2013-10-18,134886927.57
2013-10-18,134886927.57
2013-10-18,134886927.57
2013-10-18,134886927.57
2013-10-18,134886927.57
2013-10-25,134482114.45
2013-10-25,134482114.45
2013-10-31,134925618.49
2013-10-31,134455175.19
2013-10-31,134152573.12
2013-11-01,134152573.12
2013-11-01,134152573.12
2013-11-01,134152573.12
2013-11-08,133486257.60
2013-11-08,133486257.60
2013-11-22,133303968.08
2013-11-22,132862470.06
2013-11-22,132862470.06
2013-11-22,132862470.06
2013-11-30,134843345.77
2013-11-30,135060823.14
2013-11-30,134409139.79
2013-11-30,134145613.55
2013-11-30,134150891.67
2013-12-06,134150891.67
2013-12-06,134150891.67
2013-12-06,134150891.67
2013-12-06,134150891.67
2013-12-06,134150891.67
2013-12-13,133596651.35
2013-12-13,133596651.35
2013-12-20,132890601.93
2013-12-20,132331963.77
2013-12-20,132331963.77
2013-12-20,132331963.77
2013-12-27,131982123.39
2013-12-27,131982123.39
2013-12-31,143382896.50
2013-12-31,143264011.01
2013-12-31,142719664.62
2013-12-31,141972762.09
2013-12-31,141981955.68
2013-12-31,142157984.40
2014-01-03,142157984.40
2014-01-03,142157984.40
2014-01-03,142157984.40
2014-01-03,142157984.40
2014-01-03,142157984.40
2014-01-03,142157984.40
2014-01-10,140894456.60
2014-01-10,139967912.70
2014-01-10,139967912.70
2014-01-10,139967912.70
2014-01-24,139454835.43
2014-01-24,139129676.09
2014-01-24,138593944.81
2014-01-24,138593944.81
2014-01-24,138593944.81
2014-01-24,138593944.81
2014-01-31,138079297.40
2014-01-31,138179475.80
2014-01-31,138182479.66
2014-01-31,137956586.82
2014-01-31,137871545.09
2014-01-31,137581708.66
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-01-31,137269853.75
2014-02-07,140133213.79
2014-02-07,140133213.79
2014-02-21,140062635.91
2014-02-21,140062635.91
2014-02-28,140073550.26
2014-02-28,139889447.74
2014-02-28,139889447.74
2014-02-28,139889447.74
2014-03-28,139461028.42
2014-03-28,139461028.42
2014-04-11,138479234.94
2014-04-11,138569105.64
2014-04-11,138569105.64
2014-04-11,138569105.64
2014-04-18,138557374.03
2014-04-18,138557374.03
2014-05-23,141556286.02
2014-05-23,141556286.02
2014-07-11,137745269.26
2014-07-11,137667510.11
2014-07-11,137667510.11
2014-07-11,137667510.11
2014-07-18,138788303.25
2014-07-18,138788303.25
2014-07-31,137934600.93
2014-08-01,137934600.93
2014-08-08,138526580.45
2014-08-08,138526580.45
2014-08-22,138951496.99
2014-08-22,138951496.99
2014-08-29,140636663.00
2014-08-29,140636663.00
2014-09-05,148118619.47
2014-09-05,148118619.47
2014-09-26,149347237.08
2014-09-26,149347237.08
2014-09-30,148856651.45
2014-10-03,148856651.45
2014-10-17,151632730.39
2014-10-17,150505432.10
2014-10-17,150505432.10
2014-10-17,150505432.10
2014-10-31,152374703.66
2014-10-31,154037762.82
2014-10-31,154030312.72
2014-10-31,153403288.61
2014-10-31,153403288.61
2014-10-31,153403288.61
2014-10-31,153403288.61
2014-10-31,153403288.61
2014-11-21,152997899.14
2014-11-21,152034575.06
2014-11-21,152034575.06
2014-11-21,152034575.06
2014-11-28,151633437.55
2014-11-28,151633437.55
2014-11-30,156184773.74
2014-11-30,154975193.19
2014-11-30,154820678.90
2014-12-05,154820678.90
2014-12-05,154820678.90
2014-12-05,154820678.90
2014-12-12,156500329.16
2014-12-12,156419453.27
2014-12-12,156419453.27
2014-12-12,156419453.27
2014-12-19,156472375.34
2014-12-19,156472375.34
2014-12-31,154666966.76
2014-12-31,157656612.26
2015-01-02,157656612.26
2015-01-02,157656612.26
2015-01-09,159537489.73
2015-01-09,159309941.41
2015-01-09,159309941.41
2015-01-09,159309941.41
2015-01-31,158440178.11
2015-01-31,157903356.97
2015-02-06,157903356.97
2015-02-06,157903356.97
2015-02-20,156694185.26
2015-02-20,156694185.26
2015-03-20,156554262.22
2015-03-20,156554262.22
2015-03-31,157448383.41
2015-04-03,157448383.41
2015-04-30,159270103.55
2015-05-01,159270103.55
2015-05-31,158670649.19
2015-06-05,158670649.19
2015-06-12,175937474.98
2015-06-12,175937474.98
2015-06-26,176232658.58
2015-06-26,176232658.58
2015-06-30,175826215.11
2015-07-03,175826215.11
2015-07-17,177414365.72
2015-07-17,177414365.72
2015-07-24,176782873.98
2015-07-24,176782873.98
2015-07-31,187401724.54
2015-07-31,185992565.27
2015-07-31,185095069.70
2015-07-31,185095069.70
2015-07-31,185095069.70
2015-07-31,185095069.70
2015-08-14,184054348.50
2015-08-14,184054348.50
2015-08-21,187049650.78
2015-08-21,183734794.35
2015-08-21,185100315.53
2015-08-21,184682564.89
2015-08-21,184682564.89
2015-08-21,184682564.89
2015-08-21,184682564.89
2015-08-21,184682564.89
2015-08-31,190267751.00
2015-08-31,193531323.68
2015-08-31,193690761.75
2015-08-31,193178988.91
2015-09-04,213316545.85
2015-09-04,212648240.89
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-04,211914993.20
2015-09-11,211982109.71
2015-09-11,211982109.71
2015-09-30,213656024.07
2015-09-30,213808440.88
2015-10-02,213808440.88
2015-10-02,213808440.88
2015-10-23,212752673.36
2015-10-23,212752673.36
2015-10-31,216621136.18
2015-10-31,214460529.49
2015-10-31,213016519.43
2015-11-06,215718914.61
2015-11-06,215718914.61
2015-11-06,215718914.61
2015-11-06,215718914.61
2015-11-06,215718914.61
2015-11-13,214350331.33
2015-11-13,213238808.62
2015-11-13,213238808.62
2015-11-13,213238808.62
2015-11-27,214103929.64
2015-11-27,214103929.64
2015-11-30,213763463.22
2015-11-30,215265674.68
2015-12-04,215265674.68
2015-12-04,215265674.68
2015-12-11,218120852.66
2015-12-11,218120852.66
2015-12-31,220460328.67
2015-12-31,220160958.63
2015-12-31,220140473.88
2016-01-01,220140473.88
2016-01-01,220140473.88
2016-01-01,220140473.88
2016-01-22,219189095.18
2016-01-22,218163775.53
2016-01-22,217987075.39
